,Date,Country,Dead,Source,More_Info
1050,22-Jan-2010,AUSTRALIA,N,"C. Dickens, Geelong Advertiser, 1/25/2010",http://sharkattackfile.net/spreadsheets/pdf_directory/2010.01.22.a-Lockie.pdf
1051,12-Jan-2010,SOUTH AFRICA,Y,"L. Cohen, Times Live, 1/12/2010",http://sharkattackfile.net/spreadsheets/pdf_directory/2010.01.12-Skinner.pdf
1052,09-Jan-2010,AUSTRALIA,N,"Courier-Mail, 1/10/2009",http://sharkattackfile.net/spreadsheets/pdf_directory/2010.01.09.d-Morrissey.pdf
1053,09-Jan-2010,VIETNAM,N,"C. Eksander, GSAF",http://sharkattackfile.net/spreadsheets/pdf_directory/2010.01.09.c-woman.pdf
1054,09-Jan-2010,VIETNAM,N,"C. Eksander, GSAF",http://sharkattackfile.net/spreadsheets/pdf_directory/2010.01.09.b-Hanh.pdf
1055,09-Jan-2010,VIETNAM,N,"C. Eksander, GSAF",http://sharkattackfile.net/spreadsheets/pdf_directory/2010.01.09.a-Tuan.pdf
1056,06-Jan-2010,USA,N,"WSVN-TV, 1/7/2010",http://sharkattackfile.net/spreadsheets/pdf_directory/2010.01.06-Chirino.pdf
1057,05-Jan-2010,SOUTH AFRICA,N,"C. Eksander, GSAF",http://sharkattackfile.net/spreadsheets/pdf_directory/2010.01.05-Nahoon-surfer.pdf
1058,29-Dec-2009,SOUTH AFRICA,N,"News24.com, 12/31/2009",http://sharkattackfile.net/spreadsheets/pdf_directory/2009.12.29-Bruce.pdf
1059,26-Dec-2009,AUSTRALIA,N,"Express Advocate, 12/26/2009",http://sharkattackfile.net/spreadsheets/pdf_directory/2009.12.26-Sojoski.pdf
1060,22-Dec-2009,MOZAMBIQUE,N,"Beeld, 12/29/2009",http://sharkattackfile.net/spreadsheets/pdf_directory/2009.12.22-Fraser.pdf
1061,20-Dec-2009,AUSTRALIA,N,"C. Eksander, GSAF",http://sharkattackfile.net/spreadsheets/pdf_directory/2009.12.20.b-Queensland-Kayak.pdf
1062,20-Dec-2009,AUSTRALIA,N,"Brisbane Times, 12/20/2009",http://sharkattackfile.net/spreadsheets/pdf_directory/2009.12.20.a-Pengelly.pdf
1063,18-Dec-2009,SOUTH AFRICA,Y,"B. Jordan & A. Ferreira, Times Live, 12/21/2009",http://sharkattackfile.net/spreadsheets/pdf_directory/2009.12.18.a-Nduva.pdf
1065,16-Dec-2009,NEW ZEALAND,Y,"R.D. Weeks, GSAF",http://sharkattackfile.net/spreadsheets/pdf_directory/2009.12.16-Philips.pdf
1066,13-Dec-2009,AUSTRALIA,N,"Northern Star, 12/14/2009",http://sharkattackfile.net/spreadsheets/pdf_directory/2009.12.13-Hughes.pdf
1067,12-Dec-2009,AUSTRALIA,N,"Herald Sun, 12/13/2009",http://sharkattackfile.net/spreadsheets/pdf_directory/2009.12.12-Ross-boat.pdf
1068,05-Dec-2009,USA,N,"R. Large; Philadelphia Daily News, 4/22/2010",http://sharkattackfile.net/spreadsheets/pdf_directory/2009.12.06-Large.pdf
1070,24-Nov-2009,USA,N,My Fox Orlando,http://sharkattackfile.net/spreadsheets/pdf_directory/2009.11.24-Gollighugh.pdf
1071,16-Nov-2009,USA,N,"R. Collier, GSAF",http://sharkattackfile.net/spreadsheets/pdf_directory/2009.11.16.b-White.pdf
1072,16-Nov-2009,USA,N,"A. Pefley, Channel 12 News",http://sharkattackfile.net/spreadsheets/pdf_directory/2009.11.16.a-Burdelski.pdf
1073,13-Nov-2009,USA,N,"C. Scofield, WPTV.com",http://sharkattackfile.net/spreadsheets/pdf_directory/2009.11.13-Hardcastle.pdf
1074,11-Nov-2009,USA,N,Captain S. Petersohn,http://sharkattackfile.net/spreadsheets/pdf_directory/2009.11.11-NewSmyrnaBeach.pdf
1075,08-Nov-2009,AUSTRALIA,N,"Adelaide Now, 11/19/2009",http://sharkattackfile.net/spreadsheets/pdf_directory/2009.11.08-Brougham.pdf
1076,05-Nov-2009,USA,N,R. Collier,http://sharkattackfile.net/spreadsheets/pdf_directory/2009.11.05-Geiselman.pdf
1077,30-Oct-2009,AUSTRALIA,N,"The Age, 10/31/2009",http://sharkattackfile.net/spreadsheets/pdf_directory/2009.10.30-Gadsden.pdf
1078,Reported 29-Oct-2009,MOZAMBIQUE,N,R. Allen; J. Little,http://sharkattackfile.net/spreadsheets/pdf_directory/2009.10.29.R-Rogotzki.pdf
1079,28-Oct-2009,AUSTRALIA,N,"Northern Star, 10/30/2009",http://sharkattackfile.net/spreadsheets/pdf_directory/2009.10.28-Lowe.pdf
1080,24-Oct-2009,USA,N,R. Collier,http://sharkattackfile.net/spreadsheets/pdf_directory/2009.10.24-Scott-Barton.pdf
1081,19-Oct-2009,USA,N,"Star Bulletin, 10/19/2009",http://sharkattackfile.net/spreadsheets/pdf_directory/2009.10.19-Henrich.pdf
1082,18-Oct-2009,PANAMA,N,A. Blaker,http://sharkattackfile.net/spreadsheets/pdf_directory/2009.10.18-Panama.pdf
1083,17-Oct-2009,SCOTLAND,N,"Telegraph.co.uk, 10/18/2009",http://sharkattackfile.net/spreadsheets/pdf_directory/2009.10.17-DeepSeaWorld.pdf
1084,Reported 14-Oct-2009,AUSTRALIA,N,"BBC News, 10/19/2009",http://sharkattackfile.net/spreadsheets/pdf_directory/2009.10.14.R-Bowen.pdf
1085,09-Oct-2009,USA,N,R. Collier,http://sharkattackfile.net/spreadsheets/pdf_directory/2009.10.09-Wagor.pdf
1086,02-Oct-2009,UNITED KINGDOM,N,"The Herald, 10/2/2009",http://sharkattackfile.net/spreadsheets/pdf_directory/2009.10.02-UK.pdf
1087,26-Sep-2009,USA,N,keysnet.com,http://sharkattackfile.net/spreadsheets/pdf_directory/2009.09.26-Callahan.pdf
1088,18-Sep-2009,VIETNAM,N,"H. Trong &                 U. Phuong,.Saigon Daily, 1/13/2010",http://sharkattackfile.net/spreadsheets/pdf_directory/2009.09.18-Vinh.pdf
1089,15-Sep-2009,SOMALIA,N,"SMCM, 9/20/2009",http://sharkattackfile.net/spreadsheets/pdf_directory/2009.09.15-SpanishSailor.pdf
1090,13-Sep-2009,BRAZIL,Y,"C. Ekstander, GSAF",http://sharkattackfile.net/spreadsheets/pdf_directory/2009.09.13-Monteiro.pdf
1091,12-Sep-2009,USA,Y,"C. Creswell, GSAF  ",http://sharkattackfile.net/spreadsheets/pdf_directory/2009.09.12-Snead.pdf
1092,07-Sep-2009,BRAZIL,Y,"C. Eksander, GSAF",http://sharkattackfile.net/spreadsheets/pdf_directory/2009.09.07-Barbosa.pdf
1094,01-Sep-2009,SOLOMON ISLANDS,N,"Solomon Star, 9/4/2009",http://sharkattackfile.net/spreadsheets/pdf_directory/2009.09.01-Kirakira.pdf
1095,30-Aug-2009,USA,N,"R. Collier, GSAF",http://sharkattackfile.net/spreadsheets/pdf_directory/2009.08.30-Hedgepeth.pdf
1096,29-Aug-2009,SOUTH AFRICA,Y,"Cape Argus, 8/30/2009, p.1",http://sharkattackfile.net/spreadsheets/pdf_directory/2009.08.29-VanZyl.pdf
1097,25-Aug-2009,USA,N,"R. Collier, GSAF",http://sharkattackfile.net/spreadsheets/pdf_directory/2009.08.25-Edmund.pdf
1098,11-Aug-2009,SOUTH AFRICA,N,Zululand Observer,http://sharkattackfile.net/spreadsheets/pdf_directory/2009.08.11-Nagel.pdf
1099,10-Aug-2009,USA,N,S. Petersohn,http://sharkattackfile.net/spreadsheets/pdf_directory/2009.08.10-Volusia.pdf
1100,06-Aug-2009,USA,N,"Big Island Weekly, 8/19/2009",http://sharkattackfile.net/spreadsheets/pdf_directory/2009.08.06-Crawford.pdf
1101,01-Aug-2009,USA,N,Clarion Ledger,http://sharkattackfile.net/spreadsheets/pdf_directory/2009.08.01-Haynes.pdf
1102,31-July-2009,BAHAMAS,N,WPTV.com,http://sharkattackfile.net/spreadsheets/pdf_directory/2009.07.31-Mitchell.pdf
1103,30-Jul-2009,AUSTRALIA,N,"Lismore Northern Star, 7/31/2009",http://sharkattackfile.net/spreadsheets/pdf_directory/2009.07.30-Skyring.pdf
1104,29-Jul-2009,VIETNAM,N,"CandOnline, 1/15/2020",http://sharkattackfile.net/spreadsheets/pdf_directory/2009.07.29-Hong.pdf
1105,Reported 24-Jul-2009,KENYA,Y,"Standard Digital, 7/24/2009",http://sharkattackfile.net/spreadsheets/pdf_directory/2009.07.24.R-Likoni.pdf
1106,24-Jul-2009,USA,N,KRGV.com,http://sharkattackfile.net/spreadsheets/pdf_directory/2009.07.24.b-Casas.pdf
1108,22-Jul-2009,USA,N,"C. Creswell, GSAF",http://sharkattackfile.net/spreadsheets/pdf_directory/2009.07.22.b-Mittleberg.pdf
1109,22-Jul-2009,USA,N,"J. Eager; R. Reyes, Tampa Tribune, 7/22/2009",http://sharkattackfile.net/spreadsheets/pdf_directory/2009.07.22.a-JennaJames.pdf
1110,18-Jul-2009,VIETNAM,N,"C. Eksander, GSAF",http://sharkattackfile.net/spreadsheets/pdf_directory/2009.07.18-Haynh.pdf
1111,11-Jul-2009,BAHAMAS,N,"Fox News, 7/14/2009",http://sharkattackfile.net/spreadsheets/pdf_directory/2009.07.11.b-Cooper.pdf
1112,11-Jul-2009,USA,N,R. Collier,http://sharkattackfile.net/spreadsheets/pdf_directory/2009.07.11.a-Hovnanian.pdf
1113,07-Jul-2009,SOUTH AFRICA,N,"Weekend Post, 7/8/2009",http://sharkattackfile.net/spreadsheets/pdf_directory/2009.07.07-Buckley.pdf
1114,05-Jul-2009,USA,N,S. Petersohn,http://sharkattackfile.net/spreadsheets/pdf_directory/2009.07.05-Daytona.pdf
1115,04-Jul-2009,USA,N,"Miami Herald, 7//4/2009",http://sharkattackfile.net/spreadsheets/pdf_directory/2009.07.04-Miami.pdf
1116,27-Jun-2009,AUSTRALIA,N,"Brisbane Times, 6/28/2009",http://sharkattackfile.net/spreadsheets/pdf_directory/2009.06.27-Wade.pdf
1119,Reported 14-Jun-2009,VIETNAM,N,"Tin Tuc online, 6/14/2009",http://sharkattackfile.net/spreadsheets/pdf_directory/2009.06.14.R-Quy.pdf
1120,02-Jun-2009,EGYPT,N,"E. Ritter, GSAF",http://sharkattackfile.net/spreadsheets/pdf_directory/2009.06.02.b-Nil.pdf
1121,02-Jun-2009,EGYPT,N,"E. Ritter, GSAF",http://sharkattackfile.net/spreadsheets/pdf_directory/2009.06.02.a-Luc.pdf
1122,01-Jun-2009,EGYPT,Y,"A. Hamada; E.Ritter, GSAF",http://sharkattackfile.net/spreadsheets/pdf_directory/2009.06.01-Tipio.pdf
1123,31-May-2009,TAIWAN,N,"Taiwan News, 5/21/09",http://sharkattackfile.net/spreadsheets/pdf_directory/2009.05.31-Sangian.pdf
1124,25-May-2009,USA,N,"Tampa Bay online, 5/26/2009",http://sharkattackfile.net/spreadsheets/pdf_directory/2009.05.25-Joseph.pdf
1125,17-May-2009,USA,N,"S. Petersohn, GSAF",http://sharkattackfile.net/spreadsheets/pdf_directory/2009.05.17-Provido.pdf
1126,16-May-2009,USA,N,"S. Petersohn, GSAF",http://sharkattackfile.net/spreadsheets/pdf_directory/2009.05.16.b-Heath.pdf
1127,16-May-2009,USA,N,"S. Petersohn, GSAF",http://sharkattackfile.net/spreadsheets/pdf_directory/2009.05.16.a-Bryant.pdf
1128,12-May-2009,GUAM,N,"N. Delgado, Pacific News Center; KUAM.com",http://sharkattackfile.net/spreadsheets/pdf_directory/2009.05.12-Guerrero.pdf
1129,06-Mar-2009,BAHAMAS,N,"Sun Sentinel, 5/8/2009",http://sharkattackfile.net/spreadsheets/pdf_directory/2009.05.06-Hernandez.pdf
1131,Reported 25-Apr-2009,USA,N,"R. Collier, GSAF",http://sharkattackfile.net/spreadsheets/pdf_directory/2009.04.25.R-Senner.pdf
1132,21-Apr-2009,USA,N,"S. Petersohn, GSAF",http://sharkattackfile.net/spreadsheets/pdf_directory/2009.04.21-NSB.pdf
1133,20-Apr-2009,PHILIPPINES,N,"Abs-cbnNEWS.com, 4/22/2009",http://sharkattackfile.net/spreadsheets/pdf_directory/2009.04.20-Perez.pdf
1134,19-Apr-2009,USA,N,"UPI, 4/20/2009",http://sharkattackfile.net/spreadsheets/pdf_directory/2009.04.19-Klinker.pdf
1135,17-Apr-2009,USA,N,"TC Palm, 4/17/09",http://sharkattackfile.net/spreadsheets/pdf_directory/2009.04.17-Wagner.pdf
1137,12-Apr-2009,AUSTRALIA,N,"Port Stephens Examiner, 4/15/2009",http://sharkattackfile.net/spreadsheets/pdf_directory/2009.04.12-Milne.pdf
1139,06-Apr-2009,USA,N,R. Collier,http://sharkattackfile.net/spreadsheets/pdf_directory/2009.04.06.a-Ayus.pdf
1140,03-Apr-2009,USA,N,"Cape Coral News, 4/3/2009",http://sharkattackfile.net/spreadsheets/pdf_directory/2009.04.03-May.pdf
1141,27-Mar-2009,SOUTH AFRICA,N,"The Herald (Port Elizabeth), 3/27/2007",http://sharkattackfile.net/spreadsheets/pdf_directory/2009.03.27-TonyDell.pdf
1142,21-Mar-2009,SOUTH AFRICA,Y,"Daily Dispatch, 3/22/2009",http://sharkattackfile.net/spreadsheets/pdf_directory/2009.03.21-Mangele.pdf
1143,20-Mar-2009,AUSTRALIA,N,"Madurah Mail, 3/26/2009",http://sharkattackfile.net/spreadsheets/pdf_directory/2009.03.20-BatemansBay.pdf
1144,19-Mar-2009,AUSTRALIA,N,"ABC News, 3/19/2009",http://sharkattackfile.net/spreadsheets/pdf_directory/2009.03.19.b-SouthBroulee.pdf
1145,19-Mar-2009,AUSTRALIA,N,"Canberra Times, 3/20/2009",http://sharkattackfile.net/spreadsheets/pdf_directory/2009.03.19.a-Davis.pdf
1146,18-Mar-2009,USA,N,"S. Petersohn, GSAF",http://sharkattackfile.net/spreadsheets/pdf_directory/2009.03.18.a-PonceInlet.pdf
1147,Reported 17-Mar-2009,MALAYSIA,N,"C. Johansson, GSAF",http://sharkattackfile.net/spreadsheets/pdf_directory/2009.03.17.R-Malaysia.pdf
1148,17-Mar-2009,USA,N,"B. Perry, Maui News, 3/18/2009",http://sharkattackfile.net/spreadsheets/pdf_directory/2009.03.17.a-Spaulding.pdf
1149,Reported 16-Mar-2009,AUSTRALIA,N,"The West, 3/16/2009",http://sharkattackfile.net/spreadsheets/pdf_directory/2009.03.16.R-Rottnest-Island.pdf
1150,06-Mar-2009,NEW CALEDONIA,Y,"Les Nouvelles Caledoniennes, 3/7-10/2009",http://sharkattackfile.net/spreadsheets/pdf_directory/2009.03.06-Hannecart.pdf
1151,02-Mar-2009,SOUTH AFRICA,N,"Cape Times, 3/3/2009",http://sharkattackfile.net/spreadsheets/pdf_directory/2009.03.02-Fernandez.pdf
1152,01-Mar-2009,NEW ZEALAND,N,"Taranaki Daily News, 3/3/2009",http://sharkattackfile.net/spreadsheets/pdf_directory/2009.03.01-Taranaki.pdf
1153,01-Mar-2009,AUSTRALIA,N,"Sunday Telegraph, 3/1/2009",http://sharkattackfile.net/spreadsheets/pdf_directory/2009.03.01-Lindop.pdf
1154,22-Feb-2009,AUSTRALIA,N,"The Australian, 2/22/2009",http://sharkattackfile.net/spreadsheets/pdf_directory/2009.02.22-BattReef.pdf
1155,18-Feb-2009,AUSTRALIA,N,"Daily Telegraph, 2/24/2009",http://sharkattackfile.net/spreadsheets/pdf_directory/2009.02.18-Lockery.pdf
1156,12-Feb-2009,AUSTRALIA,N,The Sydney Morning Herald 2/24/2009,http://sharkattackfile.net/spreadsheets/pdf_directory/2009.02.12-Orgias.pdf
1157,11-Feb-2009,AUSTRALIA,N,"ABC News, 2/11/2009",http://sharkattackfile.net/spreadsheets/pdf_directory/2009.02.11-Degelder.pdf
1158,08-Feb-2009,USA,Y,"C. Ekstander, GSAF",http://sharkattackfile.net/spreadsheets/pdf_directory/2009.02.08-PuertoRicoAirCrash.pdf
1159,07-Feb-2009,AUSTRALIA,N,"D. Keg; Herald Sun, 2/8/2009",http://sharkattackfile.net/spreadsheets/pdf_directory/2009.02.07.b-Keg.pdf
1160,07-Feb-2009,AUSTRALIA,N,"A. Vlastaras, Daily Examiner, 3/9/2009",http://sharkattackfile.net/spreadsheets/pdf_directory/2009.02.07.a-Kennard.pdf
1161,Reported 27-Jan-2009,AZORES,N,"C. Johansson, GSAF",http://sharkattackfile.net/spreadsheets/pdf_directory/2009.01.27.R-Azores.pdf
1163,25-Jan-2009,CUBA,N,"J. Emory; Caribbean Net,  4/142009",http://sharkattackfile.net/spreadsheets/pdf_directory/2009.01.25-Emory.pdf
1164,24-Jan-2009,NEW ZEALAND,N,"NZ Herald, 1/26/2009",http://sharkattackfile.net/spreadsheets/pdf_directory/2009.01.24.c-NewZealand.pdf
1165,24-Jan-2009,AUSTRALIA,N,"ABC News, 1/28/2009",http://sharkattackfile.net/spreadsheets/pdf_directory/2009.01.24.b-McDonough.pdf
1166,24-Jan-2009,SOUTH AFRICA,Y,"Daily Dispatch, 1/26/2009",http://sharkattackfile.net/spreadsheets/pdf_directory/2009.01.24.a-Bangalizwe.pdf
1168,18-Jan-2009,AUSTRALIA,N,"The Standard, 1/20/2009",http://sharkattackfile.net/spreadsheets/pdf_directory/2009.01.18-Fulton-boat.pdf
1169,16-Jan-2009,NEW ZEALAND,N,"R. Weeks, GSAF",http://sharkattackfile.net/spreadsheets/pdf_directory/2009.01.16-Tokana.pdf
1170,Reported 13-Jan-2009,SOUTH AFRICA,Y,"ABC News, 1/13/2009",http://sharkattackfile.net/spreadsheets/pdf_directory/2009.01.13.R-Poachers.pdf
1171,12-Jan-2009,AUSTRALIA,N,"T. Peake, GSAF",http://sharkattackfile.net/spreadsheets/pdf_directory/2009.01.12-Fogarty.pdf
1172,11-Jan-2009,AUSTRALIA,N,"P. Kemp, GSAF; C. Black pp. 169-177",http://sharkattackfile.net/spreadsheets/pdf_directory/2009.01.11.b-Mighall.pdf
1173,11-Jan-2009,AUSTRALIA,N,"T. Peake, GSAF",http://sharkattackfile.net/spreadsheets/pdf_directory/2009.01.11.a-Beard.pdf
1174,    10-Jan-2009,NEW ZEALAND,N,"New Zealand Herald, 1/10/2009",http://sharkattackfile.net/spreadsheets/pdf_directory/2009.01.10.R-Mossman-boat.pdf
1175,10-Jan-2009,ECUADOR,N,"C. Johansson, GSAF",http://sharkattackfile.net/spreadsheets/pdf_directory/2009.01.10.a-Alcivar.pdf
1176,06-Jan-2009,NEW ZEALAND,N,"R. Weeks, GSAF",http://sharkattackfile.net/spreadsheets/pdf_directory/2009.01.06-Sims.pdf
1177,Jan-2009,CUBA,N,"C. Johansson, GSAF",http://sharkattackfile.net/spreadsheets/pdf_directory/2009.01.00-Cuba.pdf
1179,27-Dec-2008,AUSTRALIA,N,"Sydney Morning Herald, 12/28/2008",http://sharkattackfile.net/spreadsheets/pdf_directory/2008.12.27.d-WildOats.pdf
1180,27-Dec-2008,AUSTRALIA,N,"T. Peake, GSAF",http://sharkattackfile.net/spreadsheets/pdf_directory/2008.12.27.c-Schumann.pdf
1181,27-Dec-2008,AUSTRALIA,N,"Canberra Times, 12/28/2008",http://sharkattackfile.net/spreadsheets/pdf_directory/2008.12.27.b-Kulcsar.pdf
1182,27-Dec-2008,AUSTRALIA,Y,"T. Peake, GSAF",http://sharkattackfile.net/spreadsheets/pdf_directory/2008.12.27.a-Guest.pdf
1183,20-Dec-2008,USA,N,R. Collier,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.12.20-Johnson.pdf
1184,14-Dec-2008,NEW ZEALAND,N,"R.D. Weeks, GSAF",http://sharkattackfile.net/spreadsheets/pdf_directory/2008.12.14-Lindberg.pdf
1185,10-Dec-2008,SOUTH AFRICA,N,"The Herald, 12/12/2008",http://sharkattackfile.net/spreadsheets/pdf_directory/2008.12.10-Parker.pdf
1186,06-Dec-2006,AUSTRALIA,N,S. Chenhall,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.12.06-boat_Seaducer.pdf
1187,Dec-2008,MOZAMBIQUE,Y,J. Little,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.12.00-Kriel.pdf
1188,28-Nov-2008,EGYPT,N,"E. Ritter, GSAF",http://sharkattackfile.net/spreadsheets/pdf_directory/2008.11.28-ElphinstoneReef.pdf
1189,25-Nov-2008,PHILIPPINES,N,"C. Johansson, GSAF",http://sharkattackfile.net/spreadsheets/pdf_directory/2008.11.25-Philippines.pdf
1190,24-Nov-2008,ECUADOR,N,ecuadorinmediato.com,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.11.24-Galapagos.pdf
1191,09-Nov-2008,AUSTRALIA,N,"C. Johansson, GSAF",http://sharkattackfile.net/spreadsheets/pdf_directory/2008.11.09.b-dinghy-NorthHaven.pdf
1192,09-Nov-2008,TAIWAN,Y,"Reuters, 11/10/2008",http://sharkattackfile.net/spreadsheets/pdf_directory/2008.11.09.a-Taiwan.pdf
1193,06-Nov-2008,PHILIPPINES,Y,"Sun Star, 11/08/2008",http://sharkattackfile.net/spreadsheets/pdf_directory/2008.11.06-Bacud.pdf
1194,22-Oct-2008,AUSTRALIA,N,"Herald, 10/22/2008",http://sharkattackfile.net/spreadsheets/pdf_directory/2008.10.22-Clote.pdf
1195,21-Oct-2008,NEW CALEDONIA,N,"C. Johansson, GSAF",http://sharkattackfile.net/spreadsheets/pdf_directory/2008.10.21-Wright.pdf
1196,12-Oct-2008,AUSTRALIA,N,"Northern Territory News, 10/14/2008",http://sharkattackfile.net/spreadsheets/pdf_directory/2008.10.12-Johnson.pdf
1197,11-Oct-2008,AUSTRALIA,N,"Herald, 10/12/2008",http://sharkattackfile.net/spreadsheets/pdf_directory/2008.10.11-LakeMacquarie.pdf
1198,08-Oct-2008,USA,N,"L. Garlngton, Memphis Commercial Appeal, 10/9/2008",http://sharkattackfile.net/spreadsheets/pdf_directory/2008.10.08-Anthony.pdf
1199,06-Oct-2008,CROATIA,N,A. De Maddalena,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.10.06-Pecek.pdf
1200,28-Sep-2008,USA,N,S. Petersohn,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.09.28.b-Logan.pdf
1201,28-Sep-2008,USA,N,S. Petersohn,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.09.28.a-Carr.pdf
1202,15-Sep-2008,AUSTRALIA,N,"Northern Territory News, 9/18/2008",http://sharkattackfile.net/spreadsheets/pdf_directory/2008.09.15-Gorrell.pdf
1203,14-Sep-2008,USA,N,S. Petersohn,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.09.14-Ormond-by-the-Sea.pdf
1204,09-Sep-2008,USA,N,"Honolulu Advertiser, 9/10/08",http://sharkattackfile.net/spreadsheets/pdf_directory/2008.09.09-Murashige.pdf
1205,08-Sep-2008,USA,N,R. Collier,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.09.08-Kyle.pdf
1206,07-Sep-2008,AUSTRALIA,N,"Mailonline.com, 9/8/2008",http://sharkattackfile.net/spreadsheets/pdf_directory/2008.09.07-Morgan.pdf
1207,06-Sep-2008,USA,N,"S. Petersohn, GSAF",http://sharkattackfile.net/spreadsheets/pdf_directory/2008.09.06.b-NSB.pdf
1208,06-Sep-2008,USA,N,"S. Petersohn, GSAF",http://sharkattackfile.net/spreadsheets/pdf_directory/2008.09.06.a-NSB.pdf
1209,01-Sep-2008,USA,N,J. McGauley,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.09.01-McGauley.pdf
1210,Sep-2008,USA,N,"C. Johannson, GSAF",http://sharkattackfile.net/spreadsheets/pdf_directory/2008.09.00-Zbar.pdf
1211,30-Aug-2008,AUSTRALIA,N,"C. Johansson, GSAF",http://sharkattackfile.net/spreadsheets/pdf_directory/2008.08.30.c-Vining.pdf
1213,30-Aug-2008,ENGLAND,N,"Telegraph.co.uk, 9/1/2008",http://sharkattackfile.net/spreadsheets/pdf_directory/2008.08.30.a-Perkins.pdf
1214,28-Aug-2008,USA,N,"S. Petersohn, GSAF",http://sharkattackfile.net/spreadsheets/pdf_directory/2008.08.28-Gold.pdf
1215,27-Aug-2008,USA,N,"S. Petersohn, GSAF",http://sharkattackfile.net/spreadsheets/pdf_directory/2008.08.27-Zgura.pdf
1216,24-Aug-2008,USA,N,"S. Petersohn, GSAF",http://sharkattackfile.net/spreadsheets/pdf_directory/2008.08.24-Shoup.pdf
1218,20-Aug-2008,USA,N,News-Press.com ,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.08.20-JackMiller.pdf
1220,16-Aug-2008,USA,N,"M. Levne, GSAF",http://sharkattackfile.net/spreadsheets/pdf_directory/2008.08.16-Riggs.pdf
1221,12-Aug-2008,USA,N,"S. Petersohn, GSAF",http://sharkattackfile.net/spreadsheets/pdf_directory/2008.08.12-Klopchin.pdf
1222,11-Aug-2008,USA,N,"Honolulu Advertiser, 8/13/2008",http://sharkattackfile.net/spreadsheets/pdf_directory/2008.08.11-AlaMoana.pdf
1223,30-Jul-2008,AUSTRALIA,N,"Herald Sun, 7/31/2008",http://sharkattackfile.net/spreadsheets/pdf_directory/2008.07.30-Seare.pdf
1224,Reported 30-Jul-2008,SOUTH AFRICA,N,http://www.youtube.com/watch?v=0jVJFXlapWY&feature=related,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.07.30.R-Rutzen.pdf
1225,27-Jul-2008,PANAMA,N,"International Herald Tribune, 7/28/2008",http://sharkattackfile.net/spreadsheets/pdf_directory/2008.07.27-Solis.pdf
1226,26-Jul-2008,MEXICO,N,"Fox News, 7/28/2008",http://sharkattackfile.net/spreadsheets/pdf_directory/2008.07.26.b-Seacrest.pdf
1227,26-Jul-2008,USA,N,"Maui News, 7/27/2008",http://sharkattackfile.net/spreadsheets/pdf_directory/2008.07.26.a-Maui
1228,25-Jul-2008,USA,N,"S. Petersohn, GSAF",http://sharkattackfile.net/spreadsheets/pdf_directory/2008.07.25.b-Fulton.pdf
1229,25-Jul-2008,USA,N,"Honolulu Star Bulletin, 7/26/2008",http://sharkattackfile.net/spreadsheets/pdf_directory/2008.07.25.a-Fiack.pdf
1230,24-Jul-2008,USA,N,"C. Creswell, GSAF",http://sharkattackfile.net/spreadsheets/pdf_directory/2008.07.24.b-Martin.pdf
1231,24-Jul-2008,USA,N,"C. Creswell, GSAF",http://sharkattackfile.net/spreadsheets/pdf_directory/2008.07.24.a-Sinsley.pdf
1232,23-Jul-2008,USA,N,"S. Petersohn, GSAF",http://sharkattackfile.net/spreadsheets/pdf_directory/2008.07.23-Zettle.pdf
1233,19-Jul-2008,USA,N,"S. Petersohn, GSAF",http://sharkattackfile.net/spreadsheets/pdf_directory/2008.07.19-NewSmyrnaBach.pdf
1234,18-Jul-2008,EGYPT,N,Ocean7,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.07.18-RedSea.pdf
